Date;sentiment;text_clean
2024-01-05 03:57;Negative;Bawaslu Temukan Dugaan Pelanggaran Saat Anies Kunjungi Ponpes di Tasik
2024-01-05 03:01;Negative;Timnas AMIN Klaim 7 Kali Acara Anies Dilarang di Berbagai Daerah
2024-01-04 21:54;Negative;Anies Respons Surat Suara Simulasi Pilpres Cuma 2 Paslon: Tak Hormati Rakyat
2024-01-04 20:28;Positive;Cak Imin Janji Lakukan Reforma Agraria di Depan Serikat Petani
2024-01-04 18:41;Negative;Cak Imin Protes 2 Panelis Debat dari Unhan: Unhan di Bawah Menhan
2024-01-04 16:08;Negative;Balasan TKN Prabowo Usai Cak Imin Sentil Utang Alat Negara
2024-01-04 13:15;Positive;Cak Imin Terima Dukungan Laskar Santri AMIN Jawa Barat di Sumedang
2024-01-04 04:58;Positive;Makan Bajamba dengan Petani Solok, Anies Tegaskan Komitmen Pupuk Terjangkau
2024-01-03 21:46;Positive;Anies Minta Bansos Tak Diklaim Bantuan Pribadi: Itu Uang Rakyat
2024-01-03 20:57;Negative;Ditolak Pemda, Acara Desak Anies di Tanah Datar Dipindah
2024-01-03 20:09;Negative;Bupati Tanah Datar Bantah Larang Acara Desak Anies: Ada Aturannya
2024-01-03 18:50;Positive;Cak Imin Klaim Jabar Jadi Kekuatan: Minimal Menang 50 Persen
2024-01-03 17:54;Positive;Anies Janji Reaktivitas Jalur Kereta Api di Sumbar yang Telah Lama Vakum
2024-01-03 17:25;Positive;Cak Imin Tengok Korban Gempa Sumedang di Tenda Pengungsian
2024-01-03 14:37;Positive;Petani Bandung Curhat soal Pupuk ke Cak Imin
2024-01-03 14:03;Positive;Dikenal Basis Prabowo, Anies Optimis Ranah Minang Dukung Gagasan Perubahan
2024-01-03 11:14;Positive;Tiba di Tanah Minang, Anies Disambut Gubernur Sumbar
2024-01-03 06:37;Negative;Cak Imin Keberatan MNC Jadi Penyelenggara Debat, Ini Alasannya
2024-01-03 01:30;Negative;Cak Imin Sebut Pemilu Tak Berjalan Normal: Kita bikin Semua Transparan
2024-01-03 00:26;Positive;Anies Kini Rajin Live TikTok, Timnas AMIN: Abah Ingin Menyapa Lewat Medsos
2024-01-02 23:55;Positive;Cak Imin Ingin Ikut Anies Coba Live di TikTok: Tunggu Waktu yang Cocok
2024-01-02 22:36;Negative;Pembagian Rokok Bergambar Anies-Cak Imin Diduga Langgar Pidana Pemilu
2024-01-02 22:35;Positive;Potret Cak Imin Sambangi Permukiman Nelayan di Jakut
2024-01-02 22:05;Positive;Momen Cak Imin Ziarah ke Makam Habib Husein Luar Batang
2024-01-02 20:42;Positive;Anies Baswedan Besok Bakal Kunjungi 2 Daerah di Sumbar, Ini Agendanya
2024-01-02 18:13;Negative;Cak Imin Keberatan Penyelenggara Debat MNC: Harusnya Jaga Independensi
2024-01-02 13:58;Positive;Timnas AMIN Realistis Pilpres 2 Putaran, Klaim Elektoral 3 Paslon Merata
2024-01-02 12:14;Positive;Anies Live TikTok, Timnas AMIN: Disambut Meriah
2024-01-02 12:11;Negative;Timnas AMIN Klaim Kekuatan Bukan dari Parpol, Singgung Caleg Sibuk Cari Kursi
2024-01-02 10:50;Positive;Live TikTok Anies Direspons Positif Kpopers hingga Dapat Nama Panggilan
2024-01-02 09:01;Negative;Timnas AMIN vs TPN Ganjar Usai Disindir Temanya Nggak Jelas
2024-01-02 09:01;Positive;Timnas AMIN Nggak Nyangka Respons Kpopers ke Anies, Ada yang Bikin Fandom.
2024-01-01 23:22;Negative;PKB Jawab Nusron yang Sentil Cak Imin: Teruskan Saja Gagah-gagahan
2024-01-01 22:21;Positive;Cerita Anies Baswedan Sempat Kebingungan Saat Live TikTok
2024-01-01 22:00;Positive;Anies-Cak Imin Naik di Survei, Jubir AMIN Optimistis Masuk Putaran Dua
2024-01-01 19:30;Negative;Ditanya Soal Kisruh di Timnas AMIN, Ini Respons Anies
2024-01-01 19:16;Positive;Alasan Anies Kini Aktif Live di TikTok
2024-01-01 15:20;Negative;Timnas AMIN Balas TPN: Bagaimana Mau Menang, Orang Temanya Nggak Jelas
2024-01-01 13:00;Positive;Anies Baswedan Kini Berkampanye Lewat Live TikTok
2024-01-01 11:16;Negative;Anies Bilang Utuh Semua soal Beda Sikap Elite NasDem-Sudirman Said
2024-01-01 02:30;Positive;Calon Presiden nomor urut 01 Anies Baswedan mengungkapkan resolusinya untuk tahun 2024.
2024-01-01 02:24;Positive;Resolusi Anies Baswedan Tahun 2024: Menjadi Perubahan untuk Harapan Baru
2024-01-01 00:02;Negative;Konglomerat Tak Ada Nyumbang ke Paslon 01, Cak Imin: Beruntunglah
2023-12-31 22:15;Negative;Teriakan Prabowo Presiden Saat Anies Jalan-jalan ke Malioboro
2023-12-31 22:05;Positive;Jubir Yakin AMIN Menang 1 Putaran
2023-12-31 20:17;Positive;Live di TikTok Jadi Cara Baru Anies Baswedan Berkampanye
2023-12-31 17:54;Negative;Anies Sentil soal Pencopotan Ketua PWNU Jatim
2023-12-31 16:40;Negative;Anies Buka Suara soal Beda Sikap NasDem dan Sudirman Said
2023-12-31 16:38;Positive;Tahun Baru di Jogja, Anies Baswedan Sempatkan Datangi Reuni SMA
2023-12-31 15:17;Negative;Ada Beda Sikap di Timnas AMIN, Anies Sebut Koalisi Masih Utuh
2023-12-31 14:03;Positive;PKB soal Debat Ketiga: Anies Paham Geopolitik Dunia, Akan Kalahkan Prabowo
2023-12-31 10:53;Positive;Klaim Jubir Efek Desak Anies Bikin AMIN Salip Ganjar-Mahfud di Survei
2023-12-31 08:44;Positive;Hadiri Acara Tangkilsari Bersatu, Cak Imin Bicara Perjuangan Perubahan Jilid 2
2023-12-31 07:54;Positive;AMIN Kontrak Politik dengan Petani, Cak Imin: Gagal Panen Dikasih Ganti Rugi
2023-12-30 21:43;Negative;Cak Imin Cuit NU Jangan Jadi Nahdlotul Umaro Ansich, Apa Maksudnya?
2023-12-30 20:51;Positive;Kala Anies Baswedan Nikmati Kopi dan Jadah di Ponorogo
2023-12-30 15:50;Positive;Ini Daftar 40 Kota yang Mau Dibangun Anies- Cak Imin Setara Jakarta
2023-12-30 11:28;Positive;Elektabilitas Salip Ganjar-Mahfud Md, Anies: Kita Terus Kerja Keras
2023-12-30 09:46;Positive;Anies Bicara Kampanye Bagian dari Demokrasi: Harus Difasilitasi
2023-12-30 07:21;Positive;Kunjungi Pasar Menganti Gresik, Cak Imin Dicurhati soal Kenaikan Harga
2023-12-30 05:40;Positive;Saling Sentil Gus Ipul dan Cak Imin soal Pencopotan Ketua PWNU Jatim
2023-12-30 05:08;Negative;LSI Denny JA: Prabowo-Gibran Kuat di Jabar-Jatim, Ganjar-Mahfud di Jateng-DIY
2023-12-29 21:12;Positive;Anies Baswedan Bakal Rayakan Tahun Baru di Jogja Bareng Keluarga
2023-12-29 20:55;Positive;Anies Baswedan Bakal Rayakan Tahun Baru di Jogja Bareng Keluarga
2023-12-29 19:14;Positive;Janji Anies ke Nelayan Lamongan
2023-12-29 17:07;Negative;Langkah Timnas AMIN Usai Viral Anies Ditampar Saat Kampanye
2023-12-29 16:37;Negative;Anies Bilang Begini saat Ada yang Teriak Belimbing Sayur
2023-12-29 09:02;Positive;Sindiran Cak Imin soal Tetangga Tak Ikut Perubahan Dijawab Demokrat
2023-12-29 08:48;Negative;Lembaga Survei Jakarta (LSJ) merilis hasil survei dan menunjukkan Prabowo Subianto unggul di debat capres dan Gibran Rakabuming Raka unggul di debat cawapres.
2023-12-29 08:33;Negative;Lembaga Survei Jakarta (LSJ) merilis hasil survei dan menunjukkan Prabowo Subianto unggul di debat capres dan Gibran Rakabuming Raka unggul di debat cawapres.
2023-12-28 22:58;Negative;Prihatin Ketua PWNU Jatim Dicopot, Cak Imin: Baru Kali Ini Dalam Sejarah NU
2023-12-28 21:53;Negative;Kata Anies soal Jubir AMIN Indra Charismiadji Ditahan Terkait Kasus Pajak
2023-12-28 21:50;Negative;Sindir Tetangga Sebelah, Cak Imin Dinilai Tunjuk Hidung Demokrat
2023-12-28 21:27;Negative;Viral Anies Ditampar Saat Kampanye, Timnas AMIN Akan Tingkatkan Pengamanan
2023-12-28 20:49;Negative;Cak Imin: Bangunan Dibangun Wong Londo Kok Lebih Awet, Memalukan
2023-12-28 15:18;Negative;Anies Baswedan Sebut Harga Air Minum Lebih Mahal dari BBM
2023-12-28 14:46;Negative;Kubu paslon nomor urut 1 Anies Baswedan dan Muhaimin Iskandar atau AMIN menanggapi hasil survei internal yang digelar Tim Pemenangan Nasional (TPN) Ganjar Pranowo-Mahfud Md.
2023-12-28 14:13;Negative;Wakil Ketua Umum (Waketum) Partai Garuda Teddy Gusnaidi merespons soal elektabilitas pasangan capres dan cawapres nomor urut 2 Prabowo Subianto-Gibran Rakabuming Raka di berbagai lini survei.
2023-12-28 12:54;Positive;Cak Imin Janji Hapus TKA di Level Pegawai Bawah: Kita Punya Stok Lengkap
2023-12-28 11:27;Negative;Tim Pemenangan Nasional (TPN) Ganjar-Mahfud merilis hasil survei internal yang menunjukkan elektabilitas Prabowo Subianto dan Gibran Rakabuming Raka unggul sebesar 41,1%.
2023-12-28 08:04;Negative;Akhirnya Komisi Pemberantasan Korupsi (KPK) menjatuhi sanksi kepada ketua nonaktif Firli Bahuri.
2023-12-28 07:41;Negative;"Berbagai lembaga survei terus menunjukkan angka elektabilitas 3 capres-cawapres di Pilpres 2024 yang berubah-ubah.

""Pada simulasi 3 pasangan, tampak Prabowo-Gibran masih mengalami kenaikan dibanding awal Oktober menjadi 46.1%, Anies-Muhaimin 22.6%, sementara Ganjar-Mahfud mengalami penurunan menjadi 20.5%. Tidak menjawab 10.8%,"" kata peneliti Polling Institute, Kennedy Muslim, dalam pemaparan, Rabu (27/12/2023)."
2023-12-27 23:56;Negative;Viral Wajah Anies Dipukul Pria Bertopi, Timnas AMIN Bilang Begini
2023-12-27 17:35;Negative;Cak Imin Ibaratkan Indonesia Sebuah Mobil: Belum Punya Sopir Tangguh
2023-12-27 16:17;Positive;Momen Keluarga Besar HMI Dukung Anies-Cak Imin
2023-12-27 14:54;Negative;Anies Baswedan Batal Kampanye di Bali 31 Desember
2023-12-27 12:50;Positive;Keluarga Besar HMI Deklarasi Dukung Anies-Cak Imin
2023-12-27 08:35;Negative;Anies di Posisi Buncit Survei Indikator, Timnas AMIN: Di Lapangan Beda
2023-12-27 06:59;Negative;Anies Curhat Ditinggal saat Jadi Gubernur, Sandiaga Ingatkan Potensi Perpecahan
2023-12-26 23:28;Positive;Safari Anies ke Rembang hingga Dapat 10 Rekomendasi dari Para Kiai Pantura
2023-12-26 21:53;Negative;Kata Budiman Sudjatmiko soal Cak Imin Dulu Dukung IKN Kini Tidak
2023-12-26 21:14;Positive;Timnas AMIN Latih Relawan Kawal Suara di TPS-Catat Pelanggaran Kampanye
2023-12-26 18:46;Negative;Penyebab Cak Imin Ikut Potong Tumpeng Meski Tak Setuju Pembangunan IKN
2023-12-26 18:41;Negative;Sandiaga Minta Anies Tak Buka Lembaran Lama: Bisa Timbul Perpecahan
2023-12-26 07:04;Negative;Kala Kasihan Cak Imin soal Air Bersih di Balikpapan Ditepis Wali Kota
2023-12-26 06:48;Negative;Gus Yahya Bercanda Sebut Cak Imin Tak Menang, Begini Respons Anies
2023-12-26 02:09;Negative;Ini Pernyataan Cak Imin di Debat yang Dibantah Walkot Balikpapan
2023-12-25 23:15;Positive;Anies Sowan ke Ponpes Al Falahiyyah Sleman: Dibekali Doa Bu Nyai
2023-12-25 20:54;Positive;Teriakan Anies Presiden Sambut Anies Saat Ziarahi Makam Mbah Bisri Rembang
2023-12-25 20:37;Positive;Cak Imin Janji Tambah Anggaran Riset, Bakal Slepet BRIN
2023-12-25 19:54;Positive;Ditanya Mahasiswa soal Angin, Anies Tunjukkan Potret Satelit Polusi di Jakarta
2023-12-25 15:14;Negative;Respons Anies soal Candaan Gus Yahya Sebut Cak Imin Tak Menang
2023-12-25 13:04;Positive;Jurus Cak Imin Kurangi Persentase Pekerja Informal di RI
2023-12-25 02:15;Positive;Daftar 40 Kota yang Bakal Dibangun Anies Setara Jakarta, Ada Solo-Jogja
2023-12-24 22:24;Positive;Cak Imin Jawab Gibran Soal Dulu Dukung IKN-Ikut Potong Tumpeng
2023-12-24 21:54;Negative;Sekretaris Tim Kampanye Nasional (TKN) Prabowo-Gibran, Nusron Wahid menyebut pasangan AMIN (Anies-Muhaimin) tidak paham ekonomi syariah.
2023-12-24 21:42;Positive;Anies Baswedan Contract Farming dengan Petani Pekalongan, Ini Alasannya
2023-12-24 21:38;Negative;Sekretaris Tim Kampanye Nasional (TKN) Prabowo-Gibran, Nusron Wahid menyebut pasangan AMIN (Anies-Muhaimin) tidak paham ekonomi syariah.
2023-12-24 21:30;Negative;Cak Imin: Dulu Dukung IKN karena Harap Investasi Besar Masuk tapi Nggak Ada
2023-12-24 19:03;Positive;Anies soal Janji Bangun 40 Kota Setara Jakarta: Bukan dari Nol
2023-12-24 16:50;Negative;Anies Heran Diadukan ke Polisi soal AMIN: Kok Baru Sekarang?
2023-12-24 16:50;Negative;Blak-blakan Anies Ditinggal Sandiaga di Tengah Tugas sebagai Gubernur DKI
2023-12-24 15:25;Negative;Calon Presiden nomor urut 1, Anies Baswedan, heran dirinya diadukan ke polisi soal penggunaan singkatan 'AMIN' dalam kampanye Pilpres 2024.
2023-12-24 14:48;Positive;Kapten Timnas Yakin JK Akan Turun Gunung Menangkan Anies-Muhaimin
2023-12-24 14:42;Positive;Relawan Laskar Pembela Keadilan dan Keberpihakan Masyarakat (LPKKM) mendeklarasikan dukungan kepada pasangan Anies Baswedan dan Muhaimin Iskandar (AMIN).
2023-12-24 14:23;Positive;Timnas AMIN: Berikutnya Anies yang Debat, Mudah-mudahan Berlangsung Baik
2023-12-24 11:54;Negative;Kapten Timnas AMIN Muhammad Syaugi enggan menanggapi Sekretaris Tim Kampanye Nasional (TKN) Prabowo-Gibran, Nusron Wahid, yang menyebut semestinya cawapres nomor urut 1 Muhaimin Iskandar atau Cak Imin mengerti soal ekonomi syariah.
2023-12-24 09:39;Positive;Anies Baswedan Malam-malam ke Brebes Contract Farming dengan Petani
2023-12-24 08:44;Negative;Nusron Jawab Anies soal SGIE: Koar-koar Umat, Tak Peduli Ekonomi Syariah
2023-12-24 08:16;Negative;Sekretaris Tim Kampanye Nasional (TKN) Prabowo-Gibran, Nusron Wahid, menjawab kritik capres nomor urut 1, Anies Baswedan, terkait pernyataan cawapres nomor urut 2, Gibran Rakabuming Raka, soal State of Global Islamic Economy (SGIE) di forum debat cawapres.
2023-12-24 07:49;Positive;Strategi Slepet Ala Cak Imin buat Pendidikan Murah-Pemerataan Pembangunan
2023-12-23 22:25;Positive;Cak Imin: Insyaallah AMIN Menang, Kita Sikat Judi Online-Pinjol
2023-12-23 21:33;Negative;Setuju Ganja Medis? Ini Jawaban Anies Baswedan
2023-12-23 20:56;Negative;Di Depan UMKM Kudus, Cak Imin Kritik Mendag dan Menkop
2023-12-23 16:04;Negative;Cak Imin soal SGIE: Bahasa Inggris Diomongkan Indonesia, Ya Kita Tak Paham
2023-12-23 14:53;Negative;Akronim AMIN Anies-Cak Imin Diadukan ke Bareskrim
2023-12-23 13:11;Positive;Calon wakil presiden nomor urut 1, Muhaimin Iskandar atau Cak Imin, mendatangi kegiatan AMIN Preuneur bersama pelaku UKM/UMKM Kota Kudus, Jawa Tengah (Jateng).
2023-12-23 11:52;Negative;Wakil Ketua Umum Partai Garuda Teddy Gusnaidi menilai penampilan cawapres nomor urut 2 Gibran Rakabuming Raka mematahkan segala pandangan miring.
2023-12-23 11:03;Positive;Anies: Jakarta Terjadi Perubahan, Kita Siap Dorong di Semua Tempat
2023-12-23 01:15;Negative;Gibran Tanya Cara Tingkatkan Peringkat Indonesia di SGIE, Cak Imin: Itu Apa?
2023-12-22 22:50;Negative;Forum Aktivis Dakwah Kampus Indonesia, Umar Segala, mengadukan calon presiden nomor urut 1 Anies Baswedan ke Bareskrim Polri karena penggunaan akronim 'AMIN' dalam kampanye Pilpres 2024.
2023-12-22 22:48;Negative;Anies Baswedan Diadukan ke Bareskrim soal Akronim AMIN di Kampanye
2023-12-22 18:01;Negative;Mabes Polri Atensi Pembatalan Acara Anies yang Tak Dapat Izin Pj Gubernur NTB
2023-12-22 08:11;Negative;Anies Dilaporkan ke Bawaslu Gegara Sindir Paslon Lain Jadi Bahan Candaan
2023-12-22 07:35;Positive;H-1 Debat, Anies-Cak Imin Hadiri Konsolidasi Timnas AMIN
2023-12-22 05:59;Negative;Respons Anies Usai Dilaporkan ke Bawaslu: Yang Melaporkan Jadi Populer
2023-12-22 05:29;Positive;Anies Akan Kaji Ulang UU Cipta Kerja Jika Jadi Presiden
2023-12-22 05:18;Negative;Cak Imin Ngaku Deg-degan Jelang Debat, Akan Hati-hati dengan Gibran
2023-12-22 03:38;Positive;Janji Anies Akan Kaji Ulang UU Cipta Kerja
2023-12-22 03:38;Positive;NasDem Pede AMIN Raih 70% Suara di Sulsel Usai JK Nyatakan Dukungan Terbuka
2023-12-21 08:07;Positive;Istri Bocorkan Persiapan Cak Imin Jelang Debat Cawapres
2023-12-21 07:34;Negative;Pengakuan Anies yang Sering Dihalangi Berkampanye, Singgung Netralitas ASN
2023-12-21 06:58;Negative;Ditanya Lanjutkan IKN atau Tidak, Anies: Keinginan atau Kebutuhan?
2023-12-21 04:51;Positive;Ini Alasan Jusuf Kalla Dukung Anies-Cak Imin di Pilpres 2024
2023-12-21 02:51;Positive;Merasa Terhormat Dapat Dukungan JK, Anies Rencanakan Pertemuan
2023-12-21 01:48;Negative;Budiman Sudjatmiko Nilai Dukungan JK ke AMIN Tak Banyak Berpengaruh
2023-12-21 00:32;Positive;Fery Baswedan-Rustini Muhaimin Kampanyekan Visi-Misi AMIN Pro Perempuan
2023-12-21 00:03;Negative;Kampanye Anies di NTB Tak Dapat Izin, Pj Gubernur: Tidak Baca Suratnya
2023-12-20 23:02;Negative;Kerap Kritik Pembangunan Jalan Tol, Kubu Anies-Cak Imin Beri Penjelasan
2023-12-20 22:39;Positive;Jusuf Kalla Nyatakan Dukung Anies-Cak Imin, Ini Alasannya
2023-12-20 12:34;Negative;Kerap Kritik Pembangunan Jalan Tol, Kubu Anies-Cak Imin Beri Penjelasan
2023-12-20 06:04;Positive;Jusuf Kalla Resmi Dukung Anies-Cak Imin di Pilpres 2024
2023-12-20 04:59;Positive;JK Resmi Dukung AMIN, Cak Imin: Alhamdulillah Bahagia Sekali
2023-12-20 01:23;Negative;Diminta Mahasiswa untuk Kritik Wapres Maruf Amin, Cak Imin Bilang Begini
2023-12-20 01:15;Negative;Respons Rokok Bergambar Anies-Cak Imin di Bali, Jurkam Sebut Kampanye Hitam
2023-12-20 00:29;Negative;Prana Sohe Ditarik Pundaknya saat Dampingi Anies: Hanya Salah Paham
2023-12-20 00:24;Positive;Cak Imin Janji Kerja All Out: Kalau Nggak Berguna Siap Mundur
2023-12-19 22:23;Negative;Cak Imin Sebut Tol Tak Dinikmati Tukang Becak, Pengamat: Gimana Mau Maju!
2023-12-19 22:09;Negative;Kampanye Anies di Lombok Sempat Dibatalkan Sepihak: Sudah Berkali-kali
2023-12-19 22:09;Negative;Kampanye Anies di Lombok Sempat Dibatalkan Sepihak: Sudah Berkali-kali
2023-12-19 21:12;Negative;Mensesneg Balas Cak Imin: Memang Tol Bukan untuk Tukang Becak, Gimana To?
2023-12-19 19:33;Negative;Anies Respons Prabowo soal Politik Uang: Hormati Hal Pilih!
2023-12-19 17:35;Negative;Anies: Kita Tak Ingin Lagi Ada Hubungan Negara dengan Ulama yang Tegang
2023-12-19 16:30;Negative;Rokok Gambar Anies-Cak Imin Beredar di Bali, Bawaslu Tunggu Laporan
2023-12-19 14:44;Negative;Anies Sindir Mahalnya Kebutuhan Pokok-Petani Kesulitan Dapat Pupuk Murah
2023-12-19 13:36;Positive;"Asal Usul Wakanda No More, Indonesia Forever; yang Diucapkan Anies Baswedan"
2023-12-19 13:23;Positive;Anies Optimistis Cak Imin Pikat Masyarakat di Debat Cawapres
2023-12-19 12:10;Negative;Prihatin, PAN Harap Rombongan Anies Baik-baik Saja Pasca Kecelakaan
2023-12-19 02:19;Positive;Anies Nonton Attack On Titan Season 2 Episode 1, Berikut Sinopsisnya
2023-12-18 23:48;Negative;Cak Imin: Anak Muda Banyak yang Gangguan Mental, Mudah Stres-Ngamukan
2023-12-18 22:38;Negative;Cak Imin Kritik Pembangunan Jalan Tol: Tukang Becak Tak Bisa Nikmati
2023-12-18 18:55;Negative;Fadli Zon Kenang Usul Anies Nyagub DKI: Materainya Darurat Pakai Ludah Saya
2023-12-18 18:47;Positive;Di Hadapan Cak Imin, Pimpinan Majelis Taklim Bekasi Deklarasi Dukung AMIN
2023-12-18 18:06;Positive;Cak Imin Tak Masalah Debat Pakai Podium: Jumlah Undangan Harus Adil
2023-12-18 17:34;Positive;Di Depan Majelis Taklim Bekasi, Cak Imin Janji Berantas Pinjol-Judi Online
2023-12-18 16:29;Positive;Hari Ini, Anies Baswedan Kampanye ke Kota Lubuklinggau
2023-12-18 13:11;Positive;Anies Sempat Nonton Anime Attack On Titan saat Perjalanan Kampanye di Aceh
2023-12-18 07:55;Positive;Timnas AMIN Sambut Usul Ganjar Perbanyak Tanya Jawab Paslon di Debat
2023-12-18 07:06;Negative;Realistiskah Janji Cak Imin Kasih Anak Muda Modal Rp 10 Juta Tanpa Bunga-Agunan?
2023-12-18 06:19;Negative;Balasan Kubu Prabowo Subianto ke Anies Baswedan soal Ndasmu Etik
2023-12-17 22:37;Negative;Mobil Rombongan Anies Baswedan Kecelakaan Beruntun di Aceh Timur
2023-12-17 22:25;Negative;Mobil Rombongan Anies Kecelakaan Beruntun di Aceh, Tak Ada Korban Jiwa
2023-12-17 19:41;Negative;Cak Imin Janji Kasih Anak Muda Modal Tanpa Bunga-Agunan, dari Mana Duitnya?
2023-12-17 19:09;Negative;Prabowo Bilang Ndasmu Etik, Anies: Etik Memang dari Kepala
2023-12-17 18:52;Negative;Legislator PDIP: Anies Selama Jadi Gubernur DKI Memang Angkat Ordal
2023-12-17 15:42;Positive;6 Agenda Kampanye Anies di Sumsel, Blusukan ke Pasar-Bertemu Mahasiswa
2023-12-17 15:05;Negative;Cak Imin Janji Kasih Modal Anak Muda Rp 10 juta Tanpa Agunan-Bunga, Realistis?
2023-12-17 13:09;Positive;Pengasuh Ponpes Lirboyo Ajak Nahdliyin Bersatu Menangkan AMIN
2023-12-17 06:44;Positive;Istri Anies Baswedan Melayat ke Rumah Duka Istri Habib Rizieq di Petamburan
2023-12-16 23:18;Positive;Anies Ucapkan Belasungkawa atas Kepergian Istri Habib Rizieq
2023-12-16 21:00;Positive;Ikatan Tausiah Muqimin Indonesia di Madinah Deklarasi Dukung AMIN
2023-12-16 19:08;Positive;"Sebanyak 1000 Sinoman Obah Deso Malang Raya sepakat mendeklarasikan diri untuk memenangkan pasangan Calon Presiden dan Calon Wakil Presiden Anies Baswedan dan Muhaimin Iskandar, pada kontestasi Pemilu 2024.

Diketahui, Sinoman Obah Deso menjadi ujung tombak dalam perolehan suara Pasangan Amin khususnya di daerah pedesaan. Sekretaris Jenderal (Sekjen) PKB Hasanuddin Wahid berpesan agar para anggota Sinoman Obah Deso dapat menggaet suara di luar basis pendukung PKB.

""Mencari suara itu di tempat yang belum jadi basis suara kita. Kalau di basis suara, itu namanya memelihara. Kita kampanye harus di luar basis, cari suara juga di luar basis. Ayo berkampanye di (pihak) luar yang belum memilih kita,"" ujar pria yang akrab dipanggil Cak Udin dalam keterangan tertulis, Sabtu (16/12/2023).

Dia juga mengapresiasi anggota yang berinisiatif untuk membentuk relawan tim pemenangan Pasangan Amin dalam Sinoman Obah Deso ini. Terlebih para relawan terinspirasi dari tradisi warga desa, yang gotong royong untuk menyukseskan setiap kegiatan yang ada di desanya.

""Ini kreativitas dari temen-temen yang tiap hari sobo deso, kemudian mereka mendatangi saya, minta dibuatkan relawan namanya Sinoman Obah Deso untuk Gus Muhaimin dan Pak Anies,"" terangnya.

Kemudian, Cak Udin juga menerangkan arti nama sinoman. Dalam tradisi masyarakat desa, ketika terdapat warga yang hendak menggelar hajatan, para warga lainnya dengan sukarela membantu bak relawan. Tindakan sukarela inilah yang biasa disebut sinoman.

""Orang di desa yang sedang punya hajat, pasti para tetangga datang untuk menyukseskan hajat itu, membantu secara sukarela, makanya namanya sinoman. Oleh karena itu para aktivis desa, organisasi masyarakat, tokoh desa kumpul ingin sinoman ke Gus Muhaimin dan Pak Anies agar bisa memenangkan Pilpres 2024,"" tambahnya.

Sementara itu, Koordinator Sinoman Obah Deso Sugeng mengibaratkan Pasangan Anies-Muhaimin dalam kontestasi Pilpres 2024 layaknya pengantin di tingkat negara. Sementara masyarakat, memiliki andil untuk dapat menyukseskan harapan besar Pasangan Amin dalam meraih kemenangan.

""Orang-orang dari semua unsur di desa sudah kebiasaan saling silaturahmi, bantu satu sama lain di bidang apapun karena ini bentuk kerukunan. Ibaratkan dalam satu hajatan di desa ada sebuah pengantin, ini adalah pengantin tingkat negara. Kita ingin menyukseskan dan menitipkan agar negara bisa menyejahterakan masyarakat,"" ujar Sugeng.

Untuk itu, dengan sukarela dan tanpa tekanan apapun, ia memastikan para relawan berhasil menggaet suara lebih besar lagi demi kemenangan pasangan calon nomor urut 1 tersebut.

""Ini adalah kerukunan untuk membantu, karena sudah merasa cocok dan terwakili oleh Pasangan Amin. Maka hasil rembukan teman-teman di desa, semua ajak untuk nyinoman. Kita bahu membahu tanpa tekanan untuk menyukseskan Amin menjadi pengantin negara. Harapannya merawat kesejahteraan masyarakat,"" tegasnya."
